run,frame,optimized,skipped,init,time_s,correspondences,dice_mean,dice_left_mean,dice_right_mean,dice_left_shaft,dice_left_wrist,dice_left_grippers,dice_right_shaft,dice_right_wrist,dice_right_grippers,left_translation_error_mm,left_rotation_error_deg,right_translation_error_mm,right_rotation_error_deg
run_1789376009_gpu1_env0,0,1,,gt,0.6853665999951772,137,0.9710306028525034,0.9604182839393616,0.9816429217656454,0.9685362577438354,0.966971755027771,0.9457468390464783,0.9846111536026001,0.978351354598999,0.9819662570953369,1.9290258884429932,0.522645115852356,1.5353310108184814,2.3122377395629883
