run,frame,optimized,skipped,init,time_s,correspondences,dice_mean,dice_left_mean,dice_right_mean,dice_left_shaft,dice_left_wrist,dice_left_grippers,dice_right_shaft,dice_right_wrist,dice_right_grippers,left_translation_error_mm,left_rotation_error_deg,right_translation_error_mm,right_rotation_error_deg
run_1789376009_gpu1_env0,14,1,,previous,0.6451024999842048,737,0.9858174721399943,0.9835566282272339,0.9880783160527548,0.9849711060523987,0.98782879114151,0.977869987487793,0.990607738494873,0.9895002245903015,0.9841269850730896,0.7533757090568542,0.4821389615535736,0.6562994122505188,1.2354307174682617
run_1789376009_gpu1_env0,15,1,,previous,0.6421725999971386,740,0.9846976498762766,0.9806829293568929,0.9887123703956604,0.9810901284217834,0.9836702942848206,0.9772883653640747,0.9917058348655701,0.9874476790428162,0.986983597278595,0.728512704372406,0.3946572542190552,0.6647573709487915,0.9859589338302612
run_1789376009_gpu1_env0,16,1,,previous,0.674830000003567,732,0.9790476560592651,0.976012388865153,0.9820829232533773,0.9707112908363342,0.9786904454231262,0.9786354303359985,0.9899296164512634,0.9773299694061279,0.9789891839027405,0.8040044903755188,0.7641265392303467,0.5831766128540039,0.8369664549827576
run_1789376009_gpu1_env0,17,1,,previous,0.6587457999994513,735,0.9836802283922831,0.9852749903996786,0.9820854663848877,0.9887410402297974,0.9870426654815674,0.9800412654876709,0.9886990189552307,0.9785443544387817,0.9790130257606506,0.6799595952033997,0.49416425824165344,0.6521792411804199,1.1446629762649536
run_1789376009_gpu1_env0,18,1,,previous,0.6511852999974508,739,0.9867399334907532,0.9861639936765035,0.9873158733050028,0.991253674030304,0.9877862334251404,0.9794520735740662,0.9919800758361816,0.9870129823684692,0.9829545617103577,0.6970188021659851,0.7778319120407104,0.5968982577323914,1.0770186185836792
run_1789376009_gpu1_env0,19,1,,previous,0.6882998999790289,732,0.9836934904257456,0.9794252713521322,0.9879617094993591,0.9888476133346558,0.9865671396255493,0.9628610610961914,0.9910233616828918,0.9853617548942566,0.987500011920929,0.7429115176200867,0.3426406979560852,0.6557450294494629,1.1371161937713623
run_1789376009_gpu1_env0,20,1,,previous,0.6691806000017095,738,0.9808202187220255,0.9725218613942465,0.9891185760498047,0.9733448028564453,0.9774158000946045,0.9668049812316895,0.9929392337799072,0.9874476790428162,0.9869688153266907,0.7120944857597351,0.6065179109573364,0.6281375288963318,0.7986840009689331
run_1789376009_gpu1_env0,21,1,,previous,0.6954198000021279,751,0.9793283840020498,0.9691880544026693,0.9894687136014303,0.9682151675224304,0.9766933917999268,0.9626556038856506,0.9932123422622681,0.9899497628211975,0.9852440357208252,0.7691441774368286,1.0248841047286987,0.6489036083221436,0.9022228717803955
run_1789376009_gpu1_env0,22,1,,previous,0.6814015999843832,754,0.9861839711666107,0.982253630956014,0.9901143113772074,0.9845201373100281,0.9884476661682129,0.973793089389801,0.9933518171310425,0.991187572479248,0.9858035445213318,0.7367105484008789,0.7066522836685181,0.6677867770195007,0.9589958190917969
run_1789376009_gpu1_env0,23,1,,previous,0.6681183000036981,747,0.9853356877962748,0.9835730592409769,0.9870983163515726,0.9847272634506226,0.9847029447555542,0.9812889695167542,0.9912971258163452,0.9853126406669617,0.9846851825714111,0.7469758987426758,0.9779880046844482,0.5877788066864014,0.8744685053825378
run_1789376009_gpu1_env0,24,1,,previous,0.6976082999899518,741,0.9822750985622406,0.9811489780743917,0.9834012190500895,0.9816949367523193,0.983146071434021,0.9786059260368347,0.9911602139472961,0.979009211063385,0.9800342321395874,0.7229095697402954,0.41401463747024536,0.6343126893043518,1.0302162170410156
run_1789376009_gpu1_env0,25,1,,previous,0.6719695999927353,742,0.9874989092350006,0.9843926032384237,0.9906052152315775,0.9858793616294861,0.9871750473976135,0.9801234006881714,0.9919734001159668,0.9895178079605103,0.9903244376182556,0.7398801445960999,0.6632286310195923,0.6705329418182373,1.1670106649398804
run_1789376009_gpu1_env0,26,1,,previous,0.6641731999989133,745,0.9782488544782003,0.9712016781171163,0.9852960308392843,0.9672514796257019,0.9800769090652466,0.9662766456604004,0.9904683232307434,0.9819251894950867,0.9834945797920227,0.6990083456039429,1.047918677330017,0.6728770136833191,1.2639299631118774
run_1789376009_gpu1_env0,27,1,,previous,0.6845693000068422,759,0.9812357425689697,0.9755287766456604,0.986942708492279,0.9777294993400574,0.9779024720191956,0.9709543585777283,0.9912657737731934,0.9849119782447815,0.9846503734588623,0.6946629285812378,1.8286340236663818,0.6385034918785095,0.8388347029685974
run_1789376009_gpu1_env0,28,1,,previous,0.7074243999959435,749,0.9820799231529236,0.9760693113009135,0.9880905350049337,0.9792899489402771,0.9801462888717651,0.9687716960906982,0.9904735684394836,0.9857501983642578,0.9880478382110596,0.7109177708625793,0.8613921999931335,0.6135016083717346,0.8030819296836853
run_1789376009_gpu1_env0,29,1,,previous,0.8597953999997117,762,0.9844866991043091,0.9827717940012614,0.9862016042073568,0.9850068092346191,0.9810924530029297,0.9822161197662354,0.9914388060569763,0.9819555282592773,0.9852104783058167,0.675514817237854,0.8122881054878235,0.6023361086845398,0.7883269190788269
run_1789376009_gpu1_env0,30,1,,previous,0.8414998000080232,754,0.9872559408346812,0.9863989551862081,0.9881129264831543,0.9887264966964722,0.9870221018791199,0.9834482669830322,0.9922523498535156,0.9857382774353027,0.9863481521606445,0.663128137588501,0.7908052206039429,0.6450673341751099,0.9491510391235352
run_1789376009_gpu1_env0,31,1,,previous,1.0228672999946866,746,0.9828715225060781,0.9788288076718649,0.9869142373402914,0.9823755025863647,0.9802817106246948,0.9738292098045349,0.990334153175354,0.9840604066848755,0.9863481521606445,0.7060777544975281,0.7833468317985535,0.6781514883041382,0.9683364033699036
run_1789376009_gpu1_env0,32,1,,previous,0.9706300999969244,750,0.9850387871265411,0.9836454590161642,0.9864321152369181,0.9852320551872253,0.9809187054634094,0.9847856163978577,0.9910233616828918,0.9819403886795044,0.9863325953483582,0.7229211926460266,0.858661949634552,0.6517843008041382,1.0835394859313965
run_1789376009_gpu1_env0,33,1,,previous,0.9402499999850988,749,0.9865953425566355,0.9832769632339478,0.9899137218793234,0.9864253401756287,0.9842969179153442,0.9791086316108704,0.9919800758361816,0.9874476790428162,0.9903134107589722,0.6700515151023865,0.8494975566864014,0.6011378765106201,0.9155709743499756
run_1789376009_gpu1_env0,34,1,,previous,0.8615798000246286,747,0.9873115122318268,0.9853153427441915,0.989307681719462,0.9924539923667908,0.9857142567634583,0.9777777791023254,0.990884006023407,0.9878406524658203,0.9891983866691589,0.7495424747467041,0.8247196078300476,0.6598301529884338,0.9253500699996948
run_1789376009_gpu1_env0,35,1,,previous,0.729045899992343,752,0.9826448857784271,0.9800303181012472,0.9852594534556071,0.9858765006065369,0.9759079217910767,0.9783065319061279,0.9911675453186035,0.9811162352561951,0.9834945797920227,0.769308865070343,1.3199725151062012,0.6469435691833496,0.8251940011978149
run_1789376009_gpu1_env0,36,1,,previous,0.7007394999964163,755,0.9847739934921265,0.982418974240621,0.987129012743632,0.9889203906059265,0.9826589822769165,0.9756775498390198,0.9914340972900391,0.9836203455924988,0.9863325953483582,0.7267221808433533,0.8247196078300476,0.6839336156845093,1.0520187616348267
run_1789376009_gpu1_env0,37,1,,previous,0.704155899991747,754,0.9812402923901876,0.9764241576194763,0.9860564271608988,0.9866476058959961,0.9809523820877075,0.9616724848747253,0.9907522201538086,0.9810844659805298,0.9863325953483582,0.6854230165481567,0.8873521685600281,0.631750226020813,1.0441772937774658
run_1789376009_gpu1_env0,38,1,,previous,0.6677063000097405,753,0.9850046734015147,0.9811267852783203,0.9888825615247091,0.9861915111541748,0.9794420003890991,0.977746844291687,0.9922502040863037,0.985774040222168,0.9886234402656555,0.6338601112365723,0.3774237036705017,0.6776113510131836,1.1473948955535889
run_1789376009_gpu1_env0,39,1,,previous,0.6791388000128791,764,0.98472461104393,0.9830840229988098,0.9863651990890503,0.9881175756454468,0.9855929017066956,0.9755415916442871,0.9900662302970886,0.9815436005592346,0.9874857664108276,0.701349675655365,0.567862331867218,0.6419969797134399,0.8504183888435364
run_1789376009_gpu1_env0,40,1,,previous,0.704766800015932,753,0.9839793940385183,0.9799835681915283,0.9879752198855082,0.9848661422729492,0.9769001603126526,0.9781844019889832,0.9910159111022949,0.9865771532058716,0.9863325953483582,0.6645873188972473,0.6458899974822998,0.6422129273414612,1.1021615266799927
run_1789376009_gpu1_env0,41,1,,previous,0.6958516999729909,766,0.9823320110638937,0.980453888575236,0.9842101335525513,0.9862712621688843,0.9739583134651184,0.9811320900917053,0.9885596036911011,0.9811162352561951,0.9829545617103577,0.6814249157905579,0.6807004809379578,0.6632876992225647,1.0467976331710815
run_1789376009_gpu1_env0,42,1,,previous,0.7352289000118617,760,0.9861717025438944,0.987882932027181,0.9844604730606079,0.9900446534156799,0.9875706434249878,0.9860334992408752,0.9897902607917786,0.9806560277938843,0.9829351305961609,0.7168511152267456,0.43700727820396423,0.6716434359550476,1.2214125394821167
run_1789376009_gpu1_env0,43,1,,previous,0.7388712000101805,753,0.9856082797050476,0.9817988077799479,0.9894177516301473,0.9898567199707031,0.9832189083099365,0.9723207950592041,0.9932142496109009,0.9869911670684814,0.9880478382110596,0.692996084690094,0.8127697706222534,0.6225994229316711,0.8504183888435364
run_1789376009_gpu1_env0,44,1,,previous,0.7169251999875996,761,0.9855766296386719,0.98224010070165,0.9889131585756937,0.9886346459388733,0.9757785201072693,0.9823071360588074,0.9921150803565979,0.984886646270752,0.9897377490997314,0.6660434007644653,0.6783969402313232,0.6533756256103516,1.1071215867996216
run_1789376009_gpu1_env0,45,1,,previous,0.7047664000128862,756,0.9804193576176962,0.978843092918396,0.9819956223169962,0.9926839470863342,0.9807247519493103,0.9631205797195435,0.988689661026001,0.9761006236076355,0.9811965823173523,0.707948625087738,0.5895031094551086,0.5942186713218689,0.5712977051734924
run_1789376009_gpu1_env0,46,1,,previous,0.6961483999912161,758,0.9842562178770701,0.9817351897557577,0.9867772459983826,0.9937601685523987,0.9750000238418579,0.9764453768730164,0.9895172119140625,0.9827803373336792,0.988034188747406,0.6553193926811218,0.5344913601875305,0.6357508301734924,1.0820938348770142
run_1789376009_gpu1_env0,47,1,,previous,0.688714699994307,765,0.9832383493582407,0.9791888991991679,0.9872877995173136,0.9929150938987732,0.9803149700164795,0.964336633682251,0.990607738494873,0.9832214713096619,0.988034188747406,0.7506968975067139,0.8364987373352051,0.650320291519165,0.9475002884864807
run_1789376009_gpu1_env0,48,1,,previous,0.6991636000166181,761,0.9857466220855713,0.9849696556727091,0.9865235884984335,0.9920294284820557,0.9785714149475098,0.984308123588562,0.9923959374427795,0.9836614727973938,0.983513355255127,0.6637879014015198,0.3214254379272461,0.6208314299583435,0.5881738662719727
run_1789376009_gpu1_env0,49,1,,previous,0.7032858000020497,754,0.9845748345057169,0.982985238234202,0.9861644307772318,0.9897602796554565,0.9799839854240417,0.9792114496231079,0.9903368353843689,0.9823529124259949,0.9858035445213318,0.7082025408744812,0.6452838182449341,0.6076350212097168,0.8439511656761169
run_1789376009_gpu1_env0,50,1,,previous,0.706631400011247,749,0.9857630431652069,0.982084055741628,0.9894420305887858,0.9923409819602966,0.9841269850730896,0.9697842001914978,0.9930805563926697,0.9866220951080322,0.9886234402656555,0.6836391091346741,0.5510743856430054,0.6293565034866333,0.7143635749816895
run_1789376009_gpu1_env0,51,1,,previous,0.7511087999737356,758,0.9837565620740255,0.9798493186632792,0.9876638054847717,0.9883022308349609,0.9735318422317505,0.9777138829231262,0.992112934589386,0.9844993948936462,0.986379086971283,0.650127649307251,0.7338206171989441,0.577423095703125,0.8280346989631653
run_1789376009_gpu1_env0,52,1,,previous,0.7247513999755029,761,0.9857696294784546,0.9851821462313334,0.9863571127255758,0.9927419424057007,0.9808811545372009,0.9819233417510986,0.9896594285964966,0.9819403886795044,0.9874715209007263,0.6543349027633667,0.7569224238395691,0.6675207018852234,1.0332508087158203
run_1789376009_gpu1_env0,53,1,,previous,0.7101904999872204,762,0.9841224551200867,0.9830288489659628,0.9852160612742106,0.9953497648239136,0.982722282409668,0.9710144996643066,0.9899324178695679,0.9811003804206848,0.9846153855323792,0.6953952312469482,0.6464956402778625,0.5841370224952698,0.7823470234870911
run_1789376009_gpu1_env0,54,1,,previous,0.7022388000041246,750,0.9846338927745819,0.9812643925348917,0.9880033930142721,0.9912077784538269,0.974293053150177,0.9782923460006714,0.9911626577377319,0.9853617548942566,0.9874857664108276,0.6416348218917847,0.3966355323791504,0.6426535844802856,0.820914626121521
run_1789376009_gpu1_env0,55,1,,previous,0.7168467000010423,752,0.9844038883845011,0.9821449915568033,0.9866627852121989,0.9915847182273865,0.9788153767585754,0.9760348796844482,0.9891049265861511,0.9861982464790344,0.9846851825714111,0.6655347347259521,0.3250574469566345,0.6003760695457458,0.4458724558353424
run_1789376009_gpu1_env0,56,1,,previous,0.6948000999982469,754,0.9861969351768494,0.9844008088111877,0.987993061542511,0.9951435923576355,0.9808027744293213,0.9772560596466064,0.9900442361831665,0.9887076616287231,0.9852272868156433,0.690483033657074,1.0091063976287842,0.6420053243637085,0.7219924926757812
run_1789376009_gpu1_env0,57,1,,previous,0.7300583000178449,754,0.9884099264939626,0.9861276745796204,0.9906921784083048,0.9951722621917725,0.9801849126815796,0.983025848865509,0.9932123422622681,0.9891030788421631,0.9897611141204834,0.6504065990447998,0.9446045160293579,0.6315774917602539,0.6385777592658997
run_1789376009_gpu1_env0,58,1,,previous,0.7434645000030287,755,0.9867825309435526,0.9846717913945516,0.9888932704925537,0.9959170818328857,0.9839285612106323,0.9741697311401367,0.9918451905250549,0.9861982464790344,0.9886363744735718,0.6646811366081238,0.7401925921440125,0.6101118922233582,0.7214502096176147
run_1789376009_gpu1_env0,59,1,,previous,0.7385265000048093,763,0.9882415036360422,0.9872028032938639,0.9892802039782206,0.9950828552246094,0.9841986298561096,0.9823269248008728,0.9928037524223328,0.9886887073516846,0.9863481521606445,0.6473094820976257,0.8869110345840454,0.6525845527648926,0.8731248378753662
run_1789376009_gpu1_env0,60,1,,previous,0.722441499994602,761,0.9847939709822336,0.9840576847394308,0.9855302572250366,0.9891089797019958,0.9830197095870972,0.9800443649291992,0.9886990189552307,0.981528103351593,0.9863636493682861,0.6105265617370605,0.7154583930969238,0.6359232664108276,0.7538138628005981
run_1789376009_gpu1_env0,61,1,,previous,0.7125822999805678,760,0.9853896796703339,0.9853101770083109,0.9854691823323568,0.9930188059806824,0.9859943985939026,0.9769173264503479,0.9895201325416565,0.9811162352561951,0.9857711791992188,0.6207222938537598,0.7181881666183472,0.6421681642532349,0.8668270111083984
run_1789376009_gpu1_env0,62,1,,previous,0.7175962000037543,750,0.9839851458867391,0.9823522369066874,0.9856180548667908,0.9956445097923279,0.9806694984436035,0.9707427024841309,0.9886990189552307,0.982367753982544,0.9857873916625977,0.7018266320228577,1.3116440773010254,0.6526612043380737,0.9189842343330383
run_1789376009_gpu1_env0,63,1,,previous,0.7324506999866571,754,0.9835312267144521,0.9815489848454794,0.9855134685834249,0.9941188097000122,0.9760536551475525,0.9744744896888733,0.9893895387649536,0.9819403886795044,0.9852104783058167,0.6763907670974731,0.6829963326454163,0.6514344215393066,0.8256680965423584
run_1789376009_gpu1_env0,64,1,,previous,0.7039401000074577,748,0.9876406192779541,0.9876539508501688,0.9876272877057394,0.9968799948692322,0.9878699779510498,0.9782118797302246,0.9908865094184875,0.9828092455863953,0.9891861081123352,0.6467170119285583,0.6937977075576782,0.660407543182373,0.8388347029685974
run_1789376009_gpu1_env0,65,1,,previous,0.7099661999964155,753,0.9849202036857605,0.9842241605122884,0.9856162468592325,0.9947501420974731,0.9866666793823242,0.9712556600570679,0.9886927604675293,0.984046995639801,0.9841089844703674,0.5926690101623535,0.5821548700332642,0.6301232576370239,0.8943809270858765
run_1789376009_gpu1_env0,66,1,,previous,0.6981912000046577,756,0.9862994154294332,0.9821253816286722,0.9904734492301941,0.993318498134613,0.9786600470542908,0.974397599697113,0.9918451905250549,0.9903644919395447,0.9892106652259827,0.6376543045043945,1.2258901596069336,0.6443691849708557,0.7548515200614929
run_1789376009_gpu1_env0,67,1,,previous,0.6971168000018224,759,0.9845214982827505,0.9810674985249838,0.9879754980405172,0.9944828152656555,0.9709419012069702,0.9777777791023254,0.9939091801643372,0.9853495359420776,0.9846677780151367,0.7030884027481079,1.559217929840088,0.5908941626548767,0.6999750733375549
run_1789376009_gpu1_env0,68,1,,previous,0.7104798999789637,763,0.9842933913071951,0.9840687115987142,0.9845180710156759,0.9933136701583862,0.9756097793579102,0.9832826852798462,0.9903421401977539,0.9802769422531128,0.9829351305961609,0.5998272895812988,1.2162748575210571,0.6080914735794067,0.8194831609725952
run_1789376009_gpu1_env0,69,1,,previous,0.6993712999974377,763,0.9821497897307078,0.9786593715349833,0.9856402079264323,0.9876407384872437,0.979803204536438,0.9685341715812683,0.9896537661552429,0.981528103351593,0.9857387542724609,0.6346584558486938,0.9691442847251892,0.6566029191017151,1.0549907684326172
run_1789376009_gpu1_env0,70,1,,previous,0.7098035999806598,758,0.9887799521287283,0.987777570883433,0.9897823333740234,0.994473934173584,0.9810725450515747,0.9877862334251404,0.991299569606781,0.9882746934890747,0.9897727370262146,0.5832372307777405,0.77833491563797,0.6331905722618103,0.7055438160896301
run_1789376009_gpu1_env0,71,1,,previous,0.7118628000025637,756,0.9846199949582418,0.9811634620030721,0.9880765279134115,0.9940157532691956,0.9733759164810181,0.9760987162590027,0.990884006023407,0.9870129823684692,0.9863325953483582,0.6312843561172485,0.34717920422554016,0.6431137919425964,1.0598022937774658
run_1789376009_gpu1_env0,72,1,,previous,0.7024287000240292,756,0.987223486105601,0.9851779341697693,0.9892690380414327,0.9933071136474609,0.9745533466339111,0.9876733422279358,0.9918474555015564,0.9878711700439453,0.9880884885787964,0.6367679834365845,0.6013339161872864,0.603278636932373,0.43611082434654236
run_1789376009_gpu1_env0,73,1,,previous,0.7022410999925341,745,0.9842704733212789,0.9838742017745972,0.9846667448679606,0.9935051798820496,0.9788388609886169,0.979278564453125,0.9899296164512634,0.9794377088546753,0.9846329092979431,0.5970929861068726,1.5846147537231445,0.6238085627555847,0.7843454480171204
run_1789376009_gpu1_env0,74,1,,previous,0.7281885000120383,756,0.9845549166202545,0.9808551867802938,0.9882546464602152,0.9917693734169006,0.974697470664978,0.9760987162590027,0.9910208582878113,0.9873949289321899,0.9863481521606445,0.6138957738876343,1.405556321144104,0.710058331489563,1.1836597919464111
run_1789376009_gpu1_env0,75,1,,previous,0.7171953000070062,757,0.9850287636121114,0.9817237854003906,0.9883337418238322,0.9930443167686462,0.9754189848899841,0.9767080545425415,0.9928037524223328,0.9852879643440247,0.9869095087051392,0.5957371592521667,0.9803861379623413,0.6585634350776672,1.1267436742782593
run_1789376009_gpu1_env0,76,1,,previous,0.7135739999939688,759,0.987198938926061,0.9847641388575236,0.9896337389945984,0.9948366284370422,0.9789413809776306,0.980514407157898,0.9907471537590027,0.9878406524658203,0.9903134107589722,0.5886759161949158,0.6446771025657654,0.6588516235351562,1.0267916917800903
run_1789376009_gpu1_env0,77,1,,previous,0.700053200009279,758,0.985568900903066,0.984821637471517,0.9863161643346151,0.9921767115592957,0.9809798002243042,0.9813084006309509,0.9910258054733276,0.981574535369873,0.9863481521606445,0.5790448188781738,0.5097569823265076,0.6452254056930542,0.986752450466156
run_1789376009_gpu1_env0,78,1,,previous,0.7061291999998502,759,0.9840547641118368,0.981938898563385,0.9861706296602885,0.991757869720459,0.9719298481941223,0.9821289777755737,0.9917058348655701,0.9827513694763184,0.984054684638977,0.6167489886283875,0.7449358105659485,0.6549292802810669,1.0726492404937744
run_1789376009_gpu1_env0,79,1,,previous,0.7313482000026852,758,0.9874644378821055,0.986381471157074,0.9885474046071371,0.9941965937614441,0.9857650995254517,0.9791827201843262,0.9921194314956665,0.9848993420600891,0.9886234402656555,0.6271448731422424,0.48858925700187683,0.6229529976844788,0.7788375020027161
run_1789376009_gpu1_env0,80,1,,previous,0.7209161999926437,751,0.9827514787515005,0.9793179432551066,0.9861850142478943,0.9951691031455994,0.9738406538963318,0.9689440727233887,0.9881542921066284,0.9823529124259949,0.9880478382110596,0.538036048412323,0.6180230379104614,0.6637815833091736,0.9695481657981873
run_1789376009_gpu1_env0,81,1,,previous,0.6985221999930218,760,0.9847829043865204,0.983070174853007,0.9864956339200338,0.9949069023132324,0.9777777791023254,0.9765258431434631,0.9900607466697693,0.9819403886795044,0.9874857664108276,0.5500008463859558,0.2594431936740875,0.6207523345947266,0.8864696621894836
run_1789376009_gpu1_env0,82,1,,previous,0.7189983999996912,762,0.9838529030481974,0.980537990729014,0.9871678153673807,0.9947670698165894,0.9798657894134521,0.9669811129570007,0.9908890128135681,0.9836751818656921,0.9869392514228821,0.5413021445274353,0.5059038400650024,0.6150669455528259,0.8093922138214111
run_1789376009_gpu1_env0,83,1,,previous,0.743375800026115,757,0.9865618248780569,0.9829027652740479,0.9902208844820658,0.9940144419670105,0.975970447063446,0.978723406791687,0.9923917651176453,0.989084780216217,0.9891861081123352,0.5697057247161865,0.4224361479282379,0.6157606840133667,0.9408683776855469
run_1789376009_gpu1_env0,84,1,,previous,0.702690399979474,754,0.9854824940363566,0.9837093551953634,0.9872556328773499,0.9935213923454285,0.9757311940193176,0.981875479221344,0.9895201325416565,0.9853372573852539,0.9869095087051392,0.5527826547622681,0.4297834634780884,0.6433607935905457,0.7187328934669495
run_1789376009_gpu1_env0,85,1,,previous,0.7089912999945227,745,0.9860972464084625,0.9839021960894266,0.9882922967274984,0.993491530418396,0.9763681888580322,0.9818468689918518,0.9907547831535339,0.9866220951080322,0.987500011920929,0.6229720711708069,0.5173771381378174,0.5956203937530518,0.5961047410964966
run_1789376009_gpu1_env0,86,1,,previous,0.7105702999979258,754,0.9840425451596578,0.9771763285001119,0.9909087618192037,0.994296669960022,0.9672955870628357,0.969936728477478,0.9932123422622681,0.9903401732444763,0.9891737699508667,0.5929034352302551,0.46224814653396606,0.6068824529647827,1.038540005683899
run_1789376009_gpu1_env0,87,1,,previous,0.7035287000180688,756,0.9865750670433044,0.9829274217287699,0.990222712357839,0.9942018985748291,0.9790475964546204,0.9755327701568604,0.9941796064376831,0.9861751198768616,0.9903134107589722,0.5865494608879089,0.4861803948879242,0.6880654692649841,0.9433607459068298
run_1789376009_gpu1_env0,88,1,,previous,0.738759099971503,751,0.9859502216180166,0.984407881895701,0.987492561340332,0.9948049187660217,0.9790209531784058,0.9793977737426758,0.9907547831535339,0.9836614727973938,0.9880614280700684,0.5684517621994019,0.666172444820404,0.64267897605896,0.7917943596839905
run_1789376009_gpu1_env0,89,1,,previous,0.750179599999683,754,0.9803635279337565,0.9746626218159994,0.9860644340515137,0.9945144057273865,0.9649904370307922,0.9644830226898193,0.9902001619338989,0.9827658534049988,0.9852272868156433,0.5112675428390503,1.0719190835952759,0.6328842043876648,0.8802672624588013
run_1789376009_gpu1_env0,90,1,,previous,0.7116189999796916,767,0.9813876748085022,0.9768697619438171,0.9859055876731873,0.9934610724449158,0.9615384340286255,0.9756097793579102,0.9902109503746033,0.9828380346298218,0.9846677780151367,0.5662850737571716,1.1322875022888184,0.6233388781547546,0.6620473861694336
