run,frame,optimized,skipped,init,time_s,correspondences,dice_mean,dice_left_mean,dice_right_mean,dice_left_shaft,dice_left_wrist,dice_left_grippers,dice_right_shaft,dice_right_wrist,dice_right_grippers,left_translation_error_mm,left_rotation_error_deg,right_translation_error_mm,right_rotation_error_deg
run_1789376009_gpu1_env0,0,1,,gt,0.4230974999954924,600,0.9791856308778127,0.9807849526405334,0.9775863091150919,0.9744318127632141,0.9869706630706787,0.9809523820877075,0.9864770770072937,0.9750208258628845,0.9712610244750977,0.326158344745636,0.381548672914505,0.5080981254577637,0.5300800204277039
