run,frame,optimized,skipped,init,time_s,correspondences,dice_mean,dice_left_mean,dice_right_mean,dice_left_shaft,dice_left_wrist,dice_left_grippers,dice_right_shaft,dice_right_wrist,dice_right_grippers,left_translation_error_mm,left_rotation_error_deg,right_translation_error_mm,right_rotation_error_deg
run_1789376009_gpu1_env0,0,1,,perturb-gt,0.9315196000097785,1345,0.938127319018046,0.9652328093846639,0.9110218286514282,0.9512894153594971,0.9764035940170288,0.9680054187774658,0.9833933115005493,0.9254223108291626,0.8242498636245728,0.3756597936153412,0.8060005307197571,0.373269259929657,3.7223644256591797
