run,frame,optimized,skipped,init,time_s,correspondences,dice_mean,dice_left_mean,dice_right_mean,dice_left_shaft,dice_left_wrist,dice_left_grippers,dice_right_shaft,dice_right_wrist,dice_right_grippers,left_translation_error_mm,left_rotation_error_deg,right_translation_error_mm,right_rotation_error_deg
run_1789376009_gpu1_env0,0,1,,perturb-gt,0.789299399999436,720,0.9794171154499054,0.9712470571200053,0.9875871737798055,0.9673024415969849,0.9813463091850281,0.9650924205780029,0.9929255247116089,0.9849874973297119,0.9848484992980957,0.7386245131492615,0.5834977030754089,0.686001181602478,1.4295763969421387
