run,frame,optimized,skipped,init,time_s,correspondences,dice_mean,dice_left_mean,dice_right_mean,dice_left_shaft,dice_left_wrist,dice_left_grippers,dice_right_shaft,dice_right_wrist,dice_right_grippers,left_translation_error_mm,left_rotation_error_deg,right_translation_error_mm,right_rotation_error_deg
run_1789376009_gpu1_env0,0,1,,perturb-gt,0.7561335999926087,639,0.9212710658709208,0.984250803788503,0.8582913279533386,0.9861878156661987,0.9882448315620422,0.9783197641372681,0.9424708485603333,0.7861123085021973,0.8462908267974854,0.7906466722488403,0.05595291033387184,1.337379813194275,2.8492252826690674
run_1789376009_gpu1_env0,1,1,,previous,0.6271053999953438,725,0.984917531410853,0.9813503821690878,0.9884846806526184,0.9902371168136597,0.9862903356552124,0.9675236940383911,0.9929470419883728,0.9862213134765625,0.9862856864929199,0.705254316329956,0.6743467450141907,0.6646787524223328,0.9638804793357849
run_1789376009_gpu1_env0,2,1,,previous,0.6309183999837842,721,0.9787674645582835,0.9749513864517212,0.9825835426648458,0.9741496443748474,0.9826121926307678,0.9680923223495483,0.9899213314056396,0.9803264737129211,0.9775028228759766,0.7535802721977234,0.5489398241043091,0.6881323456764221,1.1120595932006836
run_1789376009_gpu1_env0,3,1,,previous,0.6231381999969017,722,0.9838929971059164,0.9799787203470866,0.9878072738647461,0.9794801473617554,0.986201286315918,0.9742547273635864,0.9912923574447632,0.989535391330719,0.9825940728187561,0.7443504929542542,0.39958450198173523,0.6788339018821716,1.1064143180847168
run_1789376009_gpu1_env0,4,1,,previous,0.6263277999823913,717,0.983931173880895,0.984139104684194,0.9837232430775961,0.9777158498764038,0.9890555143356323,0.9856459498405457,0.990884006023407,0.9819403886795044,0.9783453345298767,0.7841706275939941,0.6644077301025391,0.6960427165031433,1.2878559827804565
run_1789376009_gpu1_env0,5,1,,previous,0.6345889999938663,731,0.983638217051824,0.9857142964998881,0.9815621376037598,0.9875173568725586,0.9886731505393982,0.9809523820877075,0.9928097128868103,0.9837024807929993,0.9681742191314697,0.7376641035079956,0.6772422194480896,0.6455292105674744,0.7486042976379395
run_1789376009_gpu1_env0,6,1,,previous,0.612995499977842,728,0.9808593491713206,0.981707751750946,0.9800109465916952,0.9806094169616699,0.9842551350593567,0.9802587032318115,0.9915594458580017,0.9819555282592773,0.9665178656578064,0.7298309206962585,0.24228337407112122,0.6372185945510864,0.9811842441558838
run_1789376009_gpu1_env0,7,1,,previous,0.6304496999946423,727,0.9857426981131235,0.9845849275588989,0.9869004686673483,0.9864864945411682,0.9878444075584412,0.9794238805770874,0.993069052696228,0.9882451891899109,0.9793871641159058,0.7527526021003723,0.8430232405662537,0.6013126969337463,1.0071654319763184
run_1789376009_gpu1_env0,8,1,,previous,0.6900813999818638,734,0.9843899408976237,0.982461174329122,0.9863187074661255,0.9853528738021851,0.9866881966590881,0.9753424525260925,0.9933536648750305,0.9845123291015625,0.9810901284217834,0.7434978485107422,0.6760855317115784,0.6003405451774597,0.8199605345726013
run_1789376009_gpu1_env0,9,1,,previous,0.6240955999819562,736,0.9810699423154196,0.9758784373601278,0.9862614472707113,0.96875,0.9802498817443848,0.9786354303359985,0.9907445907592773,0.9870129823684692,0.9810267686843872,0.6801822781562805,0.5539076924324036,0.6298221945762634,0.9585875868797302
run_1789376009_gpu1_env0,10,1,,previous,0.6374662000162061,743,0.9805925091107687,0.9710708260536194,0.9901141921679179,0.9618320465087891,0.9795591235160828,0.9718213081359863,0.993069052696228,0.9907718300819397,0.9865016937255859,0.7404361963272095,0.8550080060958862,0.6788220405578613,1.1623060703277588
run_1789376009_gpu1_env0,11,1,,previous,0.6293561999918893,736,0.9838507970174154,0.9808945258458456,0.9868070681889852,0.9762202501296997,0.987210214138031,0.9792531132698059,0.9928017854690552,0.9844733476638794,0.983146071434021,0.77423495054245,1.0279344320297241,0.6995791792869568,1.2731853723526
run_1789376009_gpu1_env0,12,1,,previous,0.6581491999968421,730,0.9837433695793152,0.9789529244105021,0.9885338147481283,0.9829268455505371,0.984529972076416,0.9694019556045532,0.9940335750579834,0.9878508448600769,0.9837170243263245,0.7397736310958862,1.2470968961715698,0.6791025400161743,0.9078444242477417
run_1789376009_gpu1_env0,13,1,,previous,0.6296358999970835,739,0.9847561220328013,0.9795455932617188,0.9899666508038839,0.9846153855323792,0.9754746556282043,0.9785467386245728,0.9936287999153137,0.9870238304138184,0.9892473220825195,0.7772244811058044,1.2341630458831787,0.5960909128189087,0.986752450466156
run_1789376009_gpu1_env0,14,1,,previous,0.6418617999879643,737,0.9862136940161387,0.9820398489634196,0.9903875390688578,0.9827784299850464,0.9827855825424194,0.980555534362793,0.9921150803565979,0.9903725385665894,0.9886749982833862,0.756479024887085,0.9771873950958252,0.6842407584190369,1.106768012046814
run_1789376009_gpu1_env0,15,1,,previous,0.6400393999938387,742,0.9809629122416178,0.9762972394625345,0.985628585020701,0.9746416807174683,0.9770873785018921,0.9771626591682434,0.9907522201538086,0.9819706678390503,0.9841628670692444,0.7140034437179565,0.46813690662384033,0.6368805170059204,0.7903101444244385
run_1789376009_gpu1_env0,16,1,,previous,0.6431976999738254,743,0.9802513420581818,0.9729644854863485,0.987538198630015,0.9748427867889404,0.9791021943092346,0.9649484753608704,0.9914293885231018,0.9853495359420776,0.9858356714248657,0.7436390519142151,0.5020211338996887,0.6535677313804626,0.8882338404655457
run_1789376009_gpu1_env0,17,1,,previous,0.6487860000052024,734,0.986660361289978,0.9832303722699484,0.9900903503100077,0.9887410402297974,0.9907904863357544,0.9701595902442932,0.9932160973548889,0.989526629447937,0.9875283241271973,0.7239586114883423,0.9454329013824463,0.6428819298744202,0.7407211065292358
run_1789376009_gpu1_env0,18,1,,previous,0.6379803000018001,736,0.9835230608781179,0.9794366161028544,0.9876095056533813,0.9817131757736206,0.9813900589942932,0.9752066135406494,0.9926683902740479,0.9848993420600891,0.9852607846260071,0.7133293151855469,0.567862331867218,0.6920012831687927,0.9245039224624634
run_1789376009_gpu1_env0,19,1,,previous,0.642603100015549,732,0.9806367258230845,0.9732714891433716,0.9880019625027975,0.97096186876297,0.9744936227798462,0.9743589758872986,0.990334153175354,0.9844733476638794,0.9891983866691589,0.6980725526809692,0.6818494200706482,0.6538885831832886,1.0087183713912964
run_1789376009_gpu1_env0,20,1,,previous,0.6334063000103924,739,0.9804903467496237,0.9716487725575765,0.9893319209416708,0.9701619744300842,0.972408652305603,0.9723756909370422,0.9919667840003967,0.98740553855896,0.9886234402656555,0.7054686546325684,0.8156536817550659,0.6545213460922241,0.984767496585846
run_1789376009_gpu1_env0,21,1,,previous,0.6653503999987151,742,0.9809474547704061,0.9735663533210754,0.9883285562197367,0.9820846915245056,0.9827523231506348,0.9558620452880859,0.9893690347671509,0.9869802594184875,0.9886363744735718,0.7265132665634155,0.9425308108329773,0.7160363793373108,1.1436368227005005
run_1789376009_gpu1_env0,22,1,,previous,0.6752739000075962,748,0.9840502838293711,0.978807270526886,0.9892932971318563,0.977640688419342,0.9862914681434631,0.9724896550178528,0.992529034614563,0.9878508448600769,0.987500011920929,0.7015954256057739,0.8439511656761169,0.6691436171531677,1.0755641460418701
run_1789376009_gpu1_env0,23,1,,previous,0.6476182999904267,740,0.9810357987880707,0.9739566842714945,0.9881149133046468,0.9664233326911926,0.9782840609550476,0.9771626591682434,0.992529034614563,0.9865884184837341,0.9852272868156433,0.7162105441093445,0.8921904563903809,0.5669633150100708,0.7279305458068848
run_1789376009_gpu1_env0,24,1,,previous,0.6536859000043478,744,0.9829596777757009,0.9795280694961548,0.986391286055247,0.9747440218925476,0.9880281686782837,0.9758120179176331,0.9915733933448792,0.9840871095657349,0.983513355255127,0.7047417163848877,0.6052260398864746,0.6449621915817261,0.8098755478858948
