run,frame,optimized,skipped,init,time_s,correspondences,dice_mean,dice_left_mean,dice_right_mean,dice_left_shaft,dice_left_wrist,dice_left_grippers,dice_right_shaft,dice_right_wrist,dice_right_grippers,left_translation_error_mm,left_rotation_error_deg,right_translation_error_mm,right_rotation_error_deg
run_1789376009_gpu1_env0,0,1,,perturb-gt,0.7896561000088695,757,0.9450484116872152,0.9172107577323914,0.9728860656420389,0.8800988793373108,0.9366138577461243,0.934919536113739,0.9814004302024841,0.9572577476501465,0.9800000190734863,0.6777998208999634,4.106179237365723,0.5281439423561096,3.0936408042907715
