run,frame,optimized,skipped,init,time_s,correspondences,dice_mean,dice_left_mean,dice_right_mean,dice_left_shaft,dice_left_wrist,dice_left_grippers,dice_right_shaft,dice_right_wrist,dice_right_grippers,left_translation_error_mm,left_rotation_error_deg,right_translation_error_mm,right_rotation_error_deg
run_1789376009_gpu1_env0,0,1,,perturb-gt,0.9057635999924969,732,0.9839243690172831,0.9829141497612,0.9849345882733663,0.9847434163093567,0.9870654940605164,0.9769335389137268,0.9933609962463379,0.9824708104133606,0.9789719581604004,0.6605570912361145,0.7022078633308411,0.5869238972663879,0.6032831072807312
run_1789376009_gpu1_env0,1,1,,previous,0.6740552000119351,728,0.9786480069160461,0.9775680502255758,0.9797279636065165,0.9753424525260925,0.9818181991577148,0.9755434989929199,0.9914127588272095,0.9800664186477661,0.967704713344574,0.7256962656974792,0.46562233567237854,0.689509928226471,0.6789735555648804
run_1789376009_gpu1_env0,2,1,,previous,0.6693800000066403,735,0.9735515813032786,0.9754232168197632,0.9716799457867941,0.9741496443748474,0.9813916087150574,0.9707283973693848,0.9914056062698364,0.9766861200332642,0.9469481110572815,0.740227997303009,0.6561095714569092,0.6601585745811462,0.5719823241233826
run_1789376009_gpu1_env0,3,1,,previous,0.654587500001071,721,0.971593956152598,0.9820332328478495,0.9611546794573466,0.9860334992408752,0.9858813881874084,0.9741848111152649,0.9894502758979797,0.9697972536087036,0.9242165088653564,0.6698080897331238,0.6602716445922852,0.6551868915557861,1.1148713827133179
run_1789376009_gpu1_env0,4,1,,previous,0.6756996999902185,717,0.9673961102962494,0.9828690489133199,0.9519231716791788,0.9821183085441589,0.9862570762634277,0.980231761932373,0.9848234057426453,0.9698720574378967,0.9010740518569946,0.733127236366272,0.8199605345726013,0.6384341716766357,1.7100635766983032
run_1789376009_gpu1_env0,5,1,,previous,0.6646107000124175,697,0.9628323217233022,0.9803921580314636,0.9452724854151408,0.9822161197662354,0.9854369163513184,0.9735234379768372,0.9905712604522705,0.9655172228813171,0.8797289729118347,0.7012031674385071,0.4837595820426941,0.5743135213851929,2.57283353805542
run_1789376009_gpu1_env0,6,1,,previous,0.6853999000159092,707,0.9573357303937277,0.9768758018811544,0.9377956589063009,0.9691275358200073,0.9834477305412292,0.9780521392822266,0.9828540086746216,0.9606234431266785,0.8699095249176025,0.7711568474769592,0.7527747750282288,0.5731695294380188,2.787971258163452
run_1789376009_gpu1_env0,7,1,,previous,0.6590691000164952,708,0.9594600796699524,0.9830206433931986,0.9358995159467062,0.979973316192627,0.9862236380577087,0.9828649759292603,0.9836926460266113,0.9626590013504028,0.8613469004631042,0.7658611536026001,0.5692390203475952,0.5906059741973877,2.729504346847534
run_1789376009_gpu1_env0,8,1,,previous,0.7156467000022531,694,0.9571042557557424,0.9833232164382935,0.9308852950731913,0.9839141964912415,0.9866881966590881,0.9793672561645508,0.9886426329612732,0.9555283784866333,0.8484848737716675,0.7462411522865295,0.6398022770881653,0.5400974750518799,3.797874689102173
run_1789376009_gpu1_env0,9,1,,previous,0.6819700000050943,689,0.9519156714280447,0.9746829668680826,0.9291483759880066,0.9674902558326721,0.9827655553817749,0.973793089389801,0.9866962432861328,0.9568052291870117,0.8439436554908752,0.7276284098625183,1.0464236736297607,0.6081490516662598,3.2952682971954346
run_1789376009_gpu1_env0,10,1,,previous,0.6442373000027146,699,0.955346425374349,0.9829453627268473,0.9277474880218506,0.9817708134651184,0.9875851273536682,0.9794801473617554,0.9837747812271118,0.9571253657341003,0.8423423171043396,0.7167189717292786,0.381548672914505,0.6075295805931091,3.4534339904785156
run_1789376009_gpu1_env0,11,1,,previous,0.6580000999965705,703,0.9543754557768503,0.9842924078305563,0.9244585037231445,0.9823232293128967,0.9904305934906006,0.9801234006881714,0.986987829208374,0.9547492861747742,0.8316383957862854,0.7657884359359741,0.43968555331230164,0.5252602696418762,3.5578744411468506
run_1789376009_gpu1_env0,12,1,,previous,0.6475672000087798,698,0.9484766125679016,0.9778348406155905,0.9191183845202128,0.9754902124404907,0.9814302921295166,0.9765840172767639,0.9842017889022827,0.9455284476280212,0.8276249170303345,0.7189149856567383,0.8559229373931885,0.5355302095413208,4.2222490310668945
run_1789376009_gpu1_env0,13,1,,previous,0.6657559000013862,700,0.9464272260665894,0.974315881729126,0.9185385704040527,0.9696261882781982,0.9739542007446289,0.9793672561645508,0.9822911024093628,0.9503257274627686,0.8229988813400269,0.7735452055931091,1.289374589920044,0.6603262424468994,3.7104570865631104
run_1789376009_gpu1_env0,14,1,,previous,0.6416336999973282,693,0.9490041732788086,0.9801213542620341,0.9178869922955831,0.9804822206497192,0.9840031266212463,0.9758787155151367,0.9837747812271118,0.9487388134002686,0.8211473822593689,0.678712785243988,0.6129363179206848,0.6261435747146606,4.35172176361084
run_1789376009_gpu1_env0,15,1,,previous,0.6600508999836165,697,0.9493551154931387,0.9839062690734863,0.9148039619127909,0.984375,0.9852254986763,0.9821183085441589,0.9816120266914368,0.9470252394676208,0.8157746195793152,0.7505353093147278,0.8030819296836853,0.50909024477005,4.390169143676758
run_1789376009_gpu1_env0,16,1,,previous,0.6838798999961,694,0.9478250443935394,0.9815197587013245,0.9141303300857544,0.9830508232116699,0.9814671874046326,0.9800412654876709,0.9810433387756348,0.9455284476280212,0.8158192038536072,0.7541033029556274,0.4813265800476074,0.6102120280265808,4.184228420257568
run_1789376009_gpu1_env0,17,1,,previous,0.6551553000172134,698,0.9528479079405466,0.986977736155192,0.9187180797259012,0.9907881021499634,0.9900763630867004,0.9800687432289124,0.9879518151283264,0.9550653696060181,0.8131370544433594,0.7207010984420776,0.4714689254760742,0.5823861360549927,3.75827693939209
run_1789376009_gpu1_env0,18,1,,previous,0.6748977999959607,694,0.9486066897710165,0.9751708308855692,0.9220425486564636,0.976030707359314,0.980988621711731,0.9684931635856628,0.9879183173179626,0.9575510025024414,0.8206583261489868,0.6699875593185425,0.6749268174171448,0.610599935054779,3.4305672645568848
run_1789376009_gpu1_env0,19,1,,previous,0.652038200001698,679,0.9408523042996725,0.969102144241333,0.9126024643580118,0.9635036587715149,0.9746457934379578,0.9691569805145264,0.9824658036231995,0.9487804770469666,0.8065611124038696,0.7568085193634033,0.6602716445922852,0.6068766117095947,4.184696674346924
run_1789376009_gpu1_env0,20,1,,previous,0.6532064000202809,680,0.9487996598084768,0.9817514816919962,0.9158478379249573,0.9843478202819824,0.9829756021499634,0.977931022644043,0.9814507365226746,0.9500203132629395,0.8160724639892578,0.7130065560340881,0.46140074729919434,0.6391840577125549,3.970099925994873
run_1789376009_gpu1_env0,21,1,,previous,0.6620079999847803,691,0.9463050762812296,0.9746764898300171,0.9179336627324423,0.980327844619751,0.9799781441688538,0.9637234807014465,0.9869625568389893,0.9516456723213196,0.8151927590370178,0.6753862500190735,0.4441135823726654,0.5415566563606262,4.110565185546875
run_1789376009_gpu1_env0,22,1,,previous,0.6649726000032388,700,0.945039172967275,0.9730631510416666,0.9170151948928833,0.9791505932807922,0.9820788502693176,0.9579600095748901,0.9877879619598389,0.9507930278778076,0.8124645948410034,0.7714236974716187,1.140209436416626,0.5503591895103455,3.9349231719970703
