run,frame,optimized,skipped,init,time_s,correspondences,dice_mean,dice_left_mean,dice_right_mean,dice_left_shaft,dice_left_wrist,dice_left_grippers,dice_right_shaft,dice_right_wrist,dice_right_grippers,left_translation_error_mm,left_rotation_error_deg,right_translation_error_mm,right_rotation_error_deg
run_1789376009_gpu1_env0,0,1,,perturb-gt,0.8143642999930307,744,0.9808167616526285,0.9801205595334371,0.9815129637718201,0.9729729890823364,0.9878246784210205,0.9795640110969543,0.9917126893997192,0.9803921580314636,0.9724340438842773,0.32655560970306396,0.4588492214679718,0.43893513083457947,2.2593209743499756
