run,frame,optimized,skipped,init,time_s,correspondences,dice_mean,dice_left_mean,dice_right_mean,dice_left_shaft,dice_left_wrist,dice_left_grippers,dice_right_shaft,dice_right_wrist,dice_right_grippers,left_translation_error_mm,left_rotation_error_deg,right_translation_error_mm,right_rotation_error_deg
run_1789376009_gpu1_env0,0,1,,perturb-gt,0.8054239000193775,718,0.9811962147553762,0.9841403961181641,0.9782520333925883,0.9902098178863525,0.9902359843254089,0.9719753861427307,0.9919734001159668,0.9849372506141663,0.9578454494476318,0.693813145160675,0.2390310913324356,0.7353085279464722,1.7029534578323364
