run,frame,optimized,skipped,init,time_s,correspondences,dice_mean,dice_left_mean,dice_right_mean,dice_left_shaft,dice_left_wrist,dice_left_grippers,dice_right_shaft,dice_right_wrist,dice_right_grippers,left_translation_error_mm,left_rotation_error_deg,right_translation_error_mm,right_rotation_error_deg
run_1789376009_gpu1_env0,0,1,,perturb-gt,1.0700420000066515,1943,0.9376760820547739,0.9643517931302389,0.9110003709793091,0.9541547298431396,0.9784640669822693,0.9604365825653076,0.9833841323852539,0.926446259021759,0.8231707215309143,0.3688081204891205,0.9000514149665833,0.4803255498409271,3.3540380001068115
